family,stream,candidate,mode,condition,target,expected,completed,nrmse,coverage95,interval_width
N7,assessment,g0_w-0.5,fNIRS_only,correlated_hb,clean_EEG,16,16,0.9144009304819001,0.880859375,0.22862755632163254
N7,assessment,g0_w-0.5,fNIRS_only,correlated_hb,clean_HbO,16,16,0.2208363868270489,0.845703125,0.03380072927477096
N7,assessment,g0_w-0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21536420941605564,0.8876953125,0.011394031829627276
N7,assessment,g0_w-0.5,fNIRS_only,outliers,r,16,16,0.9600809038693977,0.8837890625,0.2266014595350999
N7,assessment,g0_w-0.5,fNIRS_only,outliers,clean_EEG,16,16,0.9600809038693977,0.8837890625,0.2266014595350999
N7,assessment,g0_w-0.5,fNIRS_only,outliers,clean_HbO,16,16,0.19340527274054942,0.8828125,0.03207991863798662
N7,assessment,g0_w-0.5,fNIRS_only,outliers,clean_HbR,16,16,0.2128917814181122,0.896484375,0.011024428683031974
N7,assessment,g0_w-0.5,fNIRS_only,independent_pairing,r,16,16,1.664293756969395,0.6337890625,0.2270415697032928
N7,assessment,g0_w-0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,1.664293756969395,0.6337890625,0.2270415697032928
N7,assessment,g0_w-0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.2317126705127816,0.84765625,0.031735589144210076
N7,assessment,g0_w-0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.22910538865815722,0.876953125,0.010800365935572726
N7,assessment,g0_w-0.25,full,matched_student_t,r,16,16,0.5891200059851485,0.931640625,0.15498187269473565
N7,assessment,g0_w-0.25,full,matched_student_t,clean_EEG,16,16,0.5891200059851485,0.931640625,0.15498187269473565
N7,assessment,g0_w-0.25,full,matched_student_t,clean_HbO,16,16,0.2112142288917184,0.8955078125,0.030565433699299743
N7,assessment,g0_w-0.25,full,matched_student_t,clean_HbR,16,16,0.22957849970817615,0.9150390625,0.010854836588812929
N7,assessment,g0_w-0.25,full,combined,r,16,16,0.803210934473886,0.796875,0.15519126213749965
N7,assessment,g0_w-0.25,full,combined,clean_EEG,16,16,0.7247357349198833,0.8359375,0.15519126213749965
N7,assessment,g0_w-0.25,full,combined,clean_HbO,16,16,0.4802793237585933,0.6982421875,0.027810084460446555
N7,assessment,g0_w-0.25,full,combined,clean_HbR,16,16,0.5503299303577518,0.783203125,0.010055431243776978
N7,assessment,g0_w-0.25,full,drift,r,16,16,0.6141858279408692,0.91796875,0.15620954968441725
N7,assessment,g0_w-0.25,full,drift,clean_EEG,16,16,0.6141858279408692,0.91796875,0.15620954968441725
N7,assessment,g0_w-0.25,full,drift,clean_HbO,16,16,0.3273917411115096,0.6787109375,0.031055945283358893
N7,assessment,g0_w-0.25,full,drift,clean_HbR,16,16,0.2973710107258033,0.8212890625,0.011064434236399148
N7,assessment,g0_w-0.25,full,correlated_hb,r,16,16,0.578668744739859,0.9443359375,0.15597720766848994
N7,assessment,g0_w-0.25,full,correlated_hb,clean_EEG,16,16,0.578668744739859,0.9443359375,0.15597720766848994
N7,assessment,g0_w-0.25,full,correlated_hb,clean_HbO,16,16,0.20324264280776566,0.8564453125,0.0322358012233658
N7,assessment,g0_w-0.25,full,correlated_hb,clean_HbR,16,16,0.19937056084260246,0.9013671875,0.011114777443724938
N7,assessment,g0_w-0.25,full,outliers,r,16,16,0.6259793335969843,0.927734375,0.15575116291333815
N7,assessment,g0_w-0.25,full,outliers,clean_EEG,16,16,0.6259793335969843,0.927734375,0.15575116291333815
N7,assessment,g0_w-0.25,full,outliers,clean_HbO,16,16,0.16491401552514703,0.92578125,0.030792181394837796
N7,assessment,g0_w-0.25,full,outliers,clean_HbR,16,16,0.18574159034406781,0.92578125,0.01077508050131025
N7,assessment,g0_w-0.25,full,independent_pairing,r,16,16,1.1801946775619885,0.634765625,0.15665896495194032
N7,assessment,g0_w-0.25,full,independent_pairing,clean_EEG,16,16,1.1801946775619885,0.634765625,0.15665896495194032
N7,assessment,g0_w-0.25,full,independent_pairing,clean_HbO,16,16,0.31850159902103203,0.71875,0.03246822431017175
N7,assessment,g0_w-0.25,full,independent_pairing,clean_HbR,16,16,0.2856766412680215,0.7841796875,0.010903497780412032
N7,assessment,g0_w-0.25,EEG_only,matched_student_t,r,16,16,0.6624427087326278,0.927734375,0.1718488292258028
N7,assessment,g0_w-0.25,EEG_only,matched_student_t,clean_EEG,16,16,0.6624427087326278,0.927734375,0.1718488292258028
N7,assessment,g0_w-0.25,EEG_only,matched_student_t,clean_HbO,16,16,0.6808398924639507,0.8642578125,0.10062281657979942
N7,assessment,g0_w-0.25,EEG_only,matched_student_t,clean_HbR,16,16,0.6882097421842805,0.875,0.03115375486770903
N7,assessment,g0_w-0.25,EEG_only,combined,r,16,16,0.8755892078842434,0.7890625,0.17353825310341792
N7,assessment,g0_w-0.25,EEG_only,combined,clean_EEG,16,16,0.6321261116749226,0.9404296875,0.17353825310341792
N7,assessment,g0_w-0.25,EEG_only,combined,clean_HbO,16,16,2.180030222779573,0.73828125,0.09711676842062414
N7,assessment,g0_w-0.25,EEG_only,combined,clean_HbR,16,16,2.386286968115951,0.7099609375,0.029755196537759245
N7,assessment,g0_w-0.25,EEG_only,drift,r,16,16,0.6865453431101687,0.8955078125,0.17304736025444029
N7,assessment,g0_w-0.25,EEG_only,drift,clean_EEG,16,16,0.6865453431101687,0.8955078125,0.17304736025444029
N7,assessment,g0_w-0.25,EEG_only,drift,clean_HbO,16,16,0.8190123786056084,0.8095703125,0.09699671708936969
N7,assessment,g0_w-0.25,EEG_only,drift,clean_HbR,16,16,0.8547300222972942,0.7900390625,0.029543528475359522
N7,assessment,g0_w-0.25,EEG_only,correlated_hb,r,16,16,0.6021664534445286,0.94921875,0.17215120063397485
N7,assessment,g0_w-0.25,EEG_only,correlated_hb,clean_EEG,16,16,0.6021664534445286,0.94921875,0.17215120063397485
N7,assessment,g0_w-0.25,EEG_only,correlated_hb,clean_HbO,16,16,0.5283059851568781,0.869140625,0.09736542363721715
N7,assessment,g0_w-0.25,EEG_only,correlated_hb,clean_HbR,16,16,0.5385163028955937,0.890625,0.029866220275675783
N7,assessment,g0_w-0.25,EEG_only,outliers,r,16,16,0.6484457110459911,0.9462890625,0.1731118789009678
N7,assessment,g0_w-0.25,EEG_only,outliers,clean_EEG,16,16,0.6484457110459911,0.9462890625,0.1731118789009678
N7,assessment,g0_w-0.25,EEG_only,outliers,clean_HbO,16,16,0.6049858899155796,0.8974609375,0.10079346911537312
N7,assessment,g0_w-0.25,EEG_only,outliers,clean_HbR,16,16,0.577211264075354,0.9384765625,0.030796846232939788
N7,assessment,g0_w-0.25,EEG_only,independent_pairing,r,16,16,0.6298995059187632,0.9453125,0.17313431086220035
N7,assessment,g0_w-0.25,EEG_only,independent_pairing,clean_EEG,16,16,0.6298995059187632,0.9453125,0.17313431086220035
N7,assessment,g0_w-0.25,EEG_only,independent_pairing,clean_HbO,16,16,2.0601510114212513,0.412109375,0.10066184404212183
N7,assessment,g0_w-0.25,EEG_only,independent_pairing,clean_HbR,16,16,2.0649768198173977,0.462890625,0.030878856098835127
N7,assessment,g0_w-0.25,fNIRS_only,matched_student_t,r,16,16,0.7737120937897856,0.9287109375,0.20710563439178453
N7,assessment,g0_w-0.25,fNIRS_only,matched_student_t,clean_EEG,16,16,0.7737120937897856,0.9287109375,0.20710563439178453
N7,assessment,g0_w-0.25,fNIRS_only,matched_student_t,clean_HbO,16,16,0.22678780299001422,0.9072265625,0.03312734512443806
N7,assessment,g0_w-0.25,fNIRS_only,matched_student_t,clean_HbR,16,16,0.2385100795739281,0.91796875,0.011285926779274025
N7,assessment,g0_w-0.25,fNIRS_only,combined,r,16,16,0.9859406557297743,0.837890625,0.20345276914716268
N7,assessment,g0_w-0.25,fNIRS_only,combined,clean_EEG,16,16,1.001959483941645,0.8134765625,0.20345276914716268
N7,assessment,g0_w-0.25,fNIRS_only,combined,clean_HbO,16,16,0.43138358836136115,0.7333984375,0.029188121596465
N7,assessment,g0_w-0.25,fNIRS_only,combined,clean_HbR,16,16,0.5151472574774955,0.810546875,0.01027896658172355
N7,assessment,g0_w-0.25,fNIRS_only,drift,r,16,16,0.7904253888886448,0.923828125,0.20822160879829738
N7,assessment,g0_w-0.25,fNIRS_only,drift,clean_EEG,16,16,0.7904253888886448,0.923828125,0.20822160879829738
N7,assessment,g0_w-0.25,fNIRS_only,drift,clean_HbO,16,16,0.33920764563514916,0.6826171875,0.033697694276877285
N7,assessment,g0_w-0.25,fNIRS_only,drift,clean_HbR,16,16,0.3147261006185908,0.8134765625,0.011501339300197371
N7,assessment,g0_w-0.25,fNIRS_only,correlated_hb,r,16,16,0.7510615497272486,0.935546875,0.20971825587417375
N7,assessment,g0_w-0.25,fNIRS_only,correlated_hb,clean_EEG,16,16,0.7510615497272486,0.935546875,0.20971825587417375
N7,assessment,g0_w-0.25,fNIRS_only,correlated_hb,clean_HbO,16,16,0.20777927216876227,0.87890625,0.03519874260793593
N7,assessment,g0_w-0.25,fNIRS_only,correlated_hb,clean_HbR,16,16,0.20294297157856067,0.9169921875,0.01164051466446926
N7,assessment,g0_w-0.25,fNIRS_only,outliers,r,16,16,0.7725690407618202,0.939453125,0.2077880688192333
N7,assessment,g0_w-0.25,fNIRS_only,outliers,clean_EEG,16,16,0.7725690407618202,0.939453125,0.2077880688192333
N7,assessment,g0_w-0.25,fNIRS_only,outliers,clean_HbO,16,16,0.17880369198522272,0.9228515625,0.033484043675140324
N7,assessment,g0_w-0.25,fNIRS_only,outliers,clean_HbR,16,16,0.20299847333970894,0.9208984375,0.011262879045280555
N7,assessment,g0_w-0.25,fNIRS_only,independent_pairing,r,16,16,1.5875734654041258,0.603515625,0.20798255286112696
N7,assessment,g0_w-0.25,fNIRS_only,independent_pairing,clean_EEG,16,16,1.5875734654041258,0.603515625,0.20798255286112696
N7,assessment,g0_w-0.25,fNIRS_only,independent_pairing,clean_HbO,16,16,0.21088552707438135,0.8994140625,0.033105938787954654
N7,assessment,g0_w-0.25,fNIRS_only,independent_pairing,clean_HbR,16,16,0.2179953680767131,0.9130859375,0.011026590346295783
N7,assessment,g0_w0.25,full,matched_student_t,r,16,16,0.592669019671104,0.9150390625,0.14346037460059596
N7,assessment,g0_w0.25,full,matched_student_t,clean_EEG,16,16,0.592669019671104,0.9150390625,0.14346037460059596
N7,assessment,g0_w0.25,full,matched_student_t,clean_HbO,16,16,0.21505797889058306,0.9541015625,0.033950641836317484
N7,assessment,g0_w0.25,full,matched_student_t,clean_HbR,16,16,0.23033705726381945,0.9267578125,0.011384133315730736
N7,assessment,g0_w0.25,full,combined,r,16,16,0.9147906285837185,0.703125,0.14335370105963946
N7,assessment,g0_w0.25,full,combined,clean_EEG,16,16,0.874538506641072,0.732421875,0.14335370105963946
N7,assessment,g0_w0.25,full,combined,clean_HbO,16,16,0.5054372402969362,0.73828125,0.03170441160743161
N7,assessment,g0_w0.25,full,combined,clean_HbR,16,16,0.5505995074031642,0.8056640625,0.010637839903993933
N7,assessment,g0_w0.25,full,drift,r,16,16,0.6266870581435919,0.8681640625,0.1447424363504447
N7,assessment,g0_w0.25,full,drift,clean_EEG,16,16,0.6266870581435919,0.8681640625,0.1447424363504447
N7,assessment,g0_w0.25,full,drift,clean_HbO,16,16,0.34030074757331163,0.71875,0.03445885070842294
N7,assessment,g0_w0.25,full,drift,clean_HbR,16,16,0.32375157056576087,0.783203125,0.01159592241882535
N7,assessment,g0_w0.25,full,correlated_hb,r,16,16,0.5819051610985204,0.921875,0.14489696861068418
N7,assessment,g0_w0.25,full,correlated_hb,clean_EEG,16,16,0.5819051610985204,0.921875,0.14489696861068418
N7,assessment,g0_w0.25,full,correlated_hb,clean_HbO,16,16,0.19941245297733212,0.8984375,0.035951858630843
N7,assessment,g0_w0.25,full,correlated_hb,clean_HbR,16,16,0.19381989850056383,0.935546875,0.01170129058675119
N7,assessment,g0_w0.25,full,outliers,r,16,16,0.5996543448137206,0.9169921875,0.1442003786713622
N7,assessment,g0_w0.25,full,outliers,clean_EEG,16,16,0.5996543448137206,0.9169921875,0.1442003786713622
N7,assessment,g0_w0.25,full,outliers,clean_HbO,16,16,0.17394249670325038,0.951171875,0.034477083569502076
N7,assessment,g0_w0.25,full,outliers,clean_HbR,16,16,0.1918135670290772,0.943359375,0.011348049836090836
N7,assessment,g0_w0.25,full,independent_pairing,r,16,16,1.287623743822831,0.5556640625,0.14540551507894586
N7,assessment,g0_w0.25,full,independent_pairing,clean_EEG,16,16,1.287623743822831,0.5556640625,0.14540551507894586
N7,assessment,g0_w0.25,full,independent_pairing,clean_HbO,16,16,0.27127571867649325,0.8623046875,0.03646235183833146
N7,assessment,g0_w0.25,full,independent_pairing,clean_HbR,16,16,0.2481757125655491,0.8740234375,0.011510668755451293
N7,assessment,g0_w0.25,EEG_only,matched_student_t,r,16,16,0.6624427087326279,0.927734375,0.17184882922580286
N7,assessment,g0_w0.25,EEG_only,matched_student_t,clean_EEG,16,16,0.6624427087326279,0.927734375,0.17184882922580286
N7,assessment,g0_w0.25,EEG_only,matched_student_t,clean_HbO,16,16,0.7169423471885048,0.8974609375,0.10967237102268998
N7,assessment,g0_w0.25,EEG_only,matched_student_t,clean_HbR,16,16,0.7037600436929978,0.92578125,0.03279054781939962
N7,assessment,g0_w0.25,EEG_only,combined,r,16,16,0.8755892078842435,0.7890625,0.17353825310341794
N7,assessment,g0_w0.25,EEG_only,combined,clean_EEG,16,16,0.6321261116749225,0.9404296875,0.17353825310341794
N7,assessment,g0_w0.25,EEG_only,combined,clean_HbO,16,16,2.7120012405498235,0.638671875,0.10611735429018754
N7,assessment,g0_w0.25,EEG_only,combined,clean_HbR,16,16,2.9051535031587337,0.6513671875,0.031201371234767697
N7,assessment,g0_w0.25,EEG_only,drift,r,16,16,0.6865453431101687,0.8955078125,0.17304736025444029
N7,assessment,g0_w0.25,EEG_only,drift,clean_EEG,16,16,0.6865453431101687,0.8955078125,0.17304736025444029
N7,assessment,g0_w0.25,EEG_only,drift,clean_HbO,16,16,0.8581434212137146,0.841796875,0.1061440295162711
N7,assessment,g0_w0.25,EEG_only,drift,clean_HbR,16,16,0.8963312810743295,0.7890625,0.031234680566176225
N7,assessment,g0_w0.25,EEG_only,correlated_hb,r,16,16,0.6021664534445286,0.94921875,0.17215120063397485
N7,assessment,g0_w0.25,EEG_only,correlated_hb,clean_EEG,16,16,0.6021664534445286,0.94921875,0.17215120063397485
N7,assessment,g0_w0.25,EEG_only,correlated_hb,clean_HbO,16,16,0.5451299412425511,0.888671875,0.10646334112475114
N7,assessment,g0_w0.25,EEG_only,correlated_hb,clean_HbR,16,16,0.5479326371886566,0.91015625,0.03139344063993215
N7,assessment,g0_w0.25,EEG_only,outliers,r,16,16,0.6484457110459911,0.9462890625,0.17311187890096782
N7,assessment,g0_w0.25,EEG_only,outliers,clean_EEG,16,16,0.6484457110459911,0.9462890625,0.17311187890096782
N7,assessment,g0_w0.25,EEG_only,outliers,clean_HbO,16,16,0.5894753468194109,0.90625,0.11071847649576924
N7,assessment,g0_w0.25,EEG_only,outliers,clean_HbR,16,16,0.5468661542979705,0.9267578125,0.032535042735424784
N7,assessment,g0_w0.25,EEG_only,independent_pairing,r,16,16,0.6298995059187633,0.9453125,0.1731343108622003
N7,assessment,g0_w0.25,EEG_only,independent_pairing,clean_EEG,16,16,0.6298995059187633,0.9453125,0.1731343108622003
N7,assessment,g0_w0.25,EEG_only,independent_pairing,clean_HbO,16,16,2.2377139393786134,0.427734375,0.10966979857245367
N7,assessment,g0_w0.25,EEG_only,independent_pairing,clean_HbR,16,16,2.253139494942374,0.451171875,0.03250600037344921
N7,assessment,g0_w0.25,fNIRS_only,matched_student_t,r,16,16,0.7380306997203006,0.8984375,0.17729106455220017
N7,assessment,g0_w0.25,fNIRS_only,matched_student_t,clean_EEG,16,16,0.7380306997203006,0.8984375,0.17729106455220017
N7,assessment,g0_w0.25,fNIRS_only,matched_student_t,clean_HbO,16,16,0.23330542683203914,0.9443359375,0.03674468949413437
N7,assessment,g0_w0.25,fNIRS_only,matched_student_t,clean_HbR,16,16,0.24088503752297774,0.921875,0.011819161440697619
N7,assessment,g0_w0.25,fNIRS_only,combined,r,16,16,1.0397024786800335,0.724609375,0.17375011563598186
N7,assessment,g0_w0.25,fNIRS_only,combined,clean_EEG,16,16,1.0513097342417574,0.7119140625,0.17375011563598186
N7,assessment,g0_w0.25,fNIRS_only,combined,clean_HbO,16,16,0.43380632508091826,0.7734375,0.032714744950993774
N7,assessment,g0_w0.25,fNIRS_only,combined,clean_HbR,16,16,0.5147968550637947,0.8154296875,0.010752698933290328
N7,assessment,g0_w0.25,fNIRS_only,drift,r,16,16,0.7702263443043249,0.87109375,0.17792025339671216
N7,assessment,g0_w0.25,fNIRS_only,drift,clean_EEG,16,16,0.7702263443043249,0.87109375,0.17792025339671216
N7,assessment,g0_w0.25,fNIRS_only,drift,clean_HbO,16,16,0.33597126690253293,0.744140625,0.03723596432304826
N7,assessment,g0_w0.25,fNIRS_only,drift,clean_HbR,16,16,0.32241225092353026,0.8154296875,0.012012790441246677
N7,assessment,g0_w0.25,fNIRS_only,correlated_hb,r,16,16,0.7347664722203233,0.8955078125,0.17971145456275633
N7,assessment,g0_w0.25,fNIRS_only,correlated_hb,clean_EEG,16,16,0.7347664722203233,0.8955078125,0.17971145456275633
N7,assessment,g0_w0.25,fNIRS_only,correlated_hb,clean_HbO,16,16,0.20894655004683588,0.9130859375,0.03904575168545135
N7,assessment,g0_w0.25,fNIRS_only,correlated_hb,clean_HbR,16,16,0.2009850007364271,0.9345703125,0.01220990623200138
N7,assessment,g0_w0.25,fNIRS_only,outliers,r,16,16,0.7389254924010092,0.9169921875,0.17798539163244048
N7,assessment,g0_w0.25,fNIRS_only,outliers,clean_EEG,16,16,0.7389254924010092,0.9169921875,0.17798539163244048
N7,assessment,g0_w0.25,fNIRS_only,outliers,clean_HbO,16,16,0.180194618116845,0.9638671875,0.03728210456839994
N7,assessment,g0_w0.25,fNIRS_only,outliers,clean_HbR,16,16,0.1995126515055478,0.94921875,0.011823030894176446
N7,assessment,g0_w0.25,fNIRS_only,independent_pairing,r,16,16,1.4793366708120135,0.5595703125,0.17786144476888172
N7,assessment,g0_w0.25,fNIRS_only,independent_pairing,clean_EEG,16,16,1.4793366708120135,0.5595703125,0.17786144476888172
N7,assessment,g0_w0.25,fNIRS_only,independent_pairing,clean_HbO,16,16,0.20805040023692434,0.9423828125,0.03680671642921451
N7,assessment,g0_w0.25,fNIRS_only,independent_pairing,clean_HbR,16,16,0.21602187889377916,0.9267578125,0.011549558904850191
N7,assessment,g0_w0.5,full,matched_student_t,r,16,16,0.6743793440899297,0.8310546875,0.13821497468695648
N7,assessment,g0_w0.5,full,matched_student_t,clean_EEG,16,16,0.6743793440899297,0.8310546875,0.13821497468695648
N7,assessment,g0_w0.5,full,matched_student_t,clean_HbO,16,16,0.23897351851727505,0.9404296875,0.036424219353044615
N7,assessment,g0_w0.5,full,matched_student_t,clean_HbR,16,16,0.24155426369420324,0.9267578125,0.011725266591177744
N7,assessment,g0_w0.5,full,combined,r,16,16,0.9736088088572818,0.650390625,0.13786516475067712
N7,assessment,g0_w0.5,full,combined,clean_EEG,16,16,0.9423102605257357,0.6748046875,0.13786516475067712
N7,assessment,g0_w0.5,full,combined,clean_HbO,16,16,0.5114620573082367,0.7822265625,0.03412861130968806
N7,assessment,g0_w0.5,full,combined,clean_HbR,16,16,0.546251775625111,0.8134765625,0.010955152965524316
N7,assessment,g0_w0.5,full,drift,r,16,16,0.7238111108005469,0.7802734375,0.13949269855229135
N7,assessment,g0_w0.5,full,drift,clean_EEG,16,16,0.7238111108005469,0.7802734375,0.13949269855229135
N7,assessment,g0_w0.5,full,drift,clean_HbO,16,16,0.35251693449085764,0.734375,0.03701354684743374
N7,assessment,g0_w0.5,full,drift,clean_HbR,16,16,0.3312160628464679,0.7880859375,0.011961286268412544
N7,assessment,g0_w0.5,full,correlated_hb,r,16,16,0.6673226674530783,0.8388671875,0.1398368780987693
N7,assessment,g0_w0.5,full,correlated_hb,clean_EEG,16,16,0.6673226674530783,0.8388671875,0.1398368780987693
N7,assessment,g0_w0.5,full,correlated_hb,clean_HbO,16,16,0.21357258995879524,0.890625,0.03864278981513494
N7,assessment,g0_w0.5,full,correlated_hb,clean_HbR,16,16,0.20385335801589138,0.935546875,0.012074611854049344
N7,assessment,g0_w0.5,full,outliers,r,16,16,0.6712862992608173,0.861328125,0.1389722255340671
N7,assessment,g0_w0.5,full,outliers,clean_EEG,16,16,0.6712862992608173,0.861328125,0.1389722255340671
N7,assessment,g0_w0.5,full,outliers,clean_HbO,16,16,0.19359807476681423,0.953125,0.03710704189183618
N7,assessment,g0_w0.5,full,outliers,clean_HbR,16,16,0.2025785714274309,0.9345703125,0.011709842855593665
N7,assessment,g0_w0.5,full,independent_pairing,r,16,16,1.2959064756462269,0.5439453125,0.14006256798784067
N7,assessment,g0_w0.5,full,independent_pairing,clean_EEG,16,16,1.2959064756462269,0.5439453125,0.14006256798784067
N7,assessment,g0_w0.5,full,independent_pairing,clean_HbO,16,16,0.2623560882980117,0.8955078125,0.03893902344693073
N7,assessment,g0_w0.5,full,independent_pairing,clean_HbR,16,16,0.2404781653158246,0.8857421875,0.011827408092024021
N7,assessment,g0_w0.5,EEG_only,matched_student_t,r,16,16,0.6624427087326278,0.927734375,0.17184882922580286
N7,assessment,g0_w0.5,EEG_only,matched_student_t,clean_EEG,16,16,0.6624427087326278,0.927734375,0.17184882922580286
N7,assessment,g0_w0.5,EEG_only,matched_student_t,clean_HbO,16,16,0.8639590030856219,0.865234375,0.11600315360819671
N7,assessment,g0_w0.5,EEG_only,matched_student_t,clean_HbR,16,16,0.805428785178332,0.8935546875,0.034001978174895406
N7,assessment,g0_w0.5,EEG_only,combined,r,16,16,0.8755892078842435,0.7890625,0.17353825310341792
N7,assessment,g0_w0.5,EEG_only,combined,clean_EEG,16,16,0.6321261116749226,0.9404296875,0.17353825310341792
N7,assessment,g0_w0.5,EEG_only,combined,clean_HbO,16,16,2.937555887530306,0.603515625,0.11252999050795984
N7,assessment,g0_w0.5,EEG_only,combined,clean_HbR,16,16,3.0968202585880436,0.619140625,0.03241119442906722
N7,assessment,g0_w0.5,EEG_only,drift,r,16,16,0.6865453431101687,0.8955078125,0.1730473602544401
N7,assessment,g0_w0.5,EEG_only,drift,clean_EEG,16,16,0.6865453431101687,0.8955078125,0.1730473602544401
N7,assessment,g0_w0.5,EEG_only,drift,clean_HbO,16,16,1.0320915164827253,0.7900390625,0.11252261992167892
N7,assessment,g0_w0.5,EEG_only,drift,clean_HbR,16,16,1.0401063360406546,0.755859375,0.032506470649318
N7,assessment,g0_w0.5,EEG_only,correlated_hb,r,16,16,0.6021664534445285,0.94921875,0.1721512006339748
N7,assessment,g0_w0.5,EEG_only,correlated_hb,clean_EEG,16,16,0.6021664534445285,0.94921875,0.1721512006339748
N7,assessment,g0_w0.5,EEG_only,correlated_hb,clean_HbO,16,16,0.7001706059653126,0.8271484375,0.11278288723173881
N7,assessment,g0_w0.5,EEG_only,correlated_hb,clean_HbR,16,16,0.6767997539604612,0.8642578125,0.032569355295658284
N7,assessment,g0_w0.5,EEG_only,outliers,r,16,16,0.6484457110459911,0.9462890625,0.17311187890096782
N7,assessment,g0_w0.5,EEG_only,outliers,clean_EEG,16,16,0.6484457110459911,0.9462890625,0.17311187890096782
N7,assessment,g0_w0.5,EEG_only,outliers,clean_HbO,16,16,0.7494785319516608,0.8505859375,0.1171154502707361
N7,assessment,g0_w0.5,EEG_only,outliers,clean_HbR,16,16,0.6622231133514316,0.8779296875,0.03382885251343058
N7,assessment,g0_w0.5,EEG_only,independent_pairing,r,16,16,0.6298995059187631,0.9453125,0.1731343108622004
N7,assessment,g0_w0.5,EEG_only,independent_pairing,clean_EEG,16,16,0.6298995059187631,0.9453125,0.1731343108622004
N7,assessment,g0_w0.5,EEG_only,independent_pairing,clean_HbO,16,16,2.270057280462869,0.4404296875,0.11589038887704899
N7,assessment,g0_w0.5,EEG_only,independent_pairing,clean_HbR,16,16,2.279625461738667,0.4599609375,0.03382082927087891
N7,assessment,g0_w0.5,fNIRS_only,matched_student_t,r,16,16,0.8040169109597707,0.8310546875,0.16533521428056802
N7,assessment,g0_w0.5,fNIRS_only,matched_student_t,clean_EEG,16,16,0.8040169109597707,0.8310546875,0.16533521428056802
N7,assessment,g0_w0.5,fNIRS_only,matched_student_t,clean_HbO,16,16,0.2480798995020894,0.9482421875,0.038974433488636245
N7,assessment,g0_w0.5,fNIRS_only,matched_student_t,clean_HbR,16,16,0.24771070002450937,0.9248046875,0.012105009099369967
N7,assessment,g0_w0.5,fNIRS_only,combined,r,16,16,1.0736126947976654,0.669921875,0.16184102897224892
N7,assessment,g0_w0.5,fNIRS_only,combined,clean_EEG,16,16,1.0836614821946546,0.66796875,0.16184102897224892
N7,assessment,g0_w0.5,fNIRS_only,combined,clean_HbO,16,16,0.4355613011429219,0.7919921875,0.03485843570098532
N7,assessment,g0_w0.5,fNIRS_only,combined,clean_HbR,16,16,0.5147445608396591,0.818359375,0.01100053124386287
N7,assessment,g0_w0.5,fNIRS_only,drift,r,16,16,0.8633497798431325,0.79296875,0.16582097875909432
N7,assessment,g0_w0.5,fNIRS_only,drift,clean_EEG,16,16,0.8633497798431325,0.79296875,0.16582097875909432
N7,assessment,g0_w0.5,fNIRS_only,drift,clean_HbO,16,16,0.34339613471878017,0.7744140625,0.03946604051796664
N7,assessment,g0_w0.5,fNIRS_only,drift,clean_HbR,16,16,0.3267803436058775,0.8232421875,0.012299510430569205
N7,assessment,g0_w0.5,fNIRS_only,correlated_hb,r,16,16,0.8095591596103323,0.8173828125,0.1675356513192675
N7,assessment,g0_w0.5,fNIRS_only,correlated_hb,clean_EEG,16,16,0.8095591596103323,0.8173828125,0.1675356513192675
N7,assessment,g0_w0.5,fNIRS_only,correlated_hb,clean_HbO,16,16,0.21726328912027337,0.91796875,0.04137204008392427
N7,assessment,g0_w0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.2042447676455525,0.9365234375,0.012503079902683184
N7,assessment,g0_w0.5,fNIRS_only,outliers,r,16,16,0.8104848372981199,0.8623046875,0.1660158327096527
N7,assessment,g0_w0.5,fNIRS_only,outliers,clean_EEG,16,16,0.8104848372981199,0.8623046875,0.1660158327096527
N7,assessment,g0_w0.5,fNIRS_only,outliers,clean_HbO,16,16,0.1911294828364986,0.96484375,0.03961280123870539
N7,assessment,g0_w0.5,fNIRS_only,outliers,clean_HbR,16,16,0.20320316064213748,0.9501953125,0.012120396600789996
N7,assessment,g0_w0.5,fNIRS_only,independent_pairing,r,16,16,1.4599261401700083,0.5390625,0.16578872402806993
N7,assessment,g0_w0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,1.4599261401700083,0.5390625,0.16578872402806993
N7,assessment,g0_w0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.21838331031610045,0.9453125,0.03907472330921359
N7,assessment,g0_w0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.21964396534198827,0.9296875,0.011823851903751636
N7,assessment,g0.3_w-0.5,full,matched_student_t,r,16,16,0.6590550589537923,0.8876953125,0.15714902939073336
N7,assessment,g0.3_w-0.5,full,matched_student_t,clean_EEG,16,16,0.6590550589537923,0.8876953125,0.15714902939073336
N7,assessment,g0.3_w-0.5,full,matched_student_t,clean_HbO,16,16,0.22294202771610494,0.8671875,0.030386682732597745
N7,assessment,g0.3_w-0.5,full,matched_student_t,clean_HbR,16,16,0.23633736381506304,0.9072265625,0.010791462295471564
N7,assessment,g0.3_w-0.5,full,combined,r,16,16,0.8103162147936211,0.7919921875,0.15746497727371064
